2014-07-01 00-00-00;;1801003;2000;65610.0;64186.0
2014-07-01 00-00-00;;1801003;2050;-65530.0;-64487.0
2014-07-01 00-00-00;;1801003;2090;80.0;
2014-07-01 00-00-00;;1801003;2095;;-301.0
2014-07-01 00-00-00;;1801003;2120;83668.0;83875.0
2014-07-01 00-00-00;;1801003;2130;-2585.0;-2319.0
2014-07-01 00-00-00;;1801003;2150;;
2014-07-01 00-00-00;;1801003;2180;-81151.0;-81179.0
2014-07-01 00-00-00;;1801003;2190;12.0;76.0
2014-07-01 00-00-00;;1801003;2195;;
2014-07-01 00-00-00;;1801003;2200;;
2014-07-01 00-00-00;;1801003;2220;8.0;5.0
2014-07-01 00-00-00;;1801003;2240;;4.0
2014-07-01 00-00-00;;1801003;2241;;4.0
2014-07-01 00-00-00;;1801003;2250;;
2014-07-01 00-00-00;;1801003;2255;;
2014-07-01 00-00-00;;1801003;2270;;
2014-07-01 00-00-00;;1801003;2290;20.0;85.0
2014-07-01 00-00-00;;1801003;2295;;
2014-07-01 00-00-00;;1801003;2300;;-59.0
2014-07-01 00-00-00;;1801003;2305;;
2014-07-01 00-00-00;;1801003;2350;20.0;26.0
2014-07-01 00-00-00;;1801003;2355;;
2014-07-01 00-00-00;;1801003;2400;;
2014-07-01 00-00-00;;1801003;2405;;
2014-07-01 00-00-00;;1801003;2410;;
2014-07-01 00-00-00;;1801003;2415;;
2014-07-01 00-00-00;;1801003;2445;;
2014-07-01 00-00-00;;1801003;2450;;
2014-07-01 00-00-00;;1801003;2455;;
2014-07-01 00-00-00;;1801003;2460;;
2014-07-01 00-00-00;;1801003;2465;20.0;26.0
2014-07-01 00-00-00;;1801003;2500;1151.0;1646.0
2014-07-01 00-00-00;;1801003;2505;5422.0;5395.0
2014-07-01 00-00-00;;1801003;2510;1925.0;1980.0
2014-07-01 00-00-00;;1801003;2515;77912.0;77825.0
2014-07-01 00-00-00;;1801003;2520;62856.0;61139.0
2014-07-01 00-00-00;;1801003;2550;149266.0;147985.0
2014-07-01 00-00-00;;1801003;2600;;
2014-07-01 00-00-00;;1801003;2605;;
2014-07-01 00-00-00;;1801003;2610;;
2014-07-01 00-00-00;;1801003;2615;;
2014-07-01 00-00-00;;1801003;2650;;
