2014-07-01 00-00-00;;1801003;2000;201.0;2614.0
2014-07-01 00-00-00;;1801003;2050;-84.0;-2329.0
2014-07-01 00-00-00;;1801003;2090;117.0;285.0
2014-07-01 00-00-00;;1801003;2095;;
2014-07-01 00-00-00;;1801003;2120;65.0;357.0
2014-07-01 00-00-00;;1801003;2130;-167.0;-495.0
2014-07-01 00-00-00;;1801003;2150;;
2014-07-01 00-00-00;;1801003;2180;-25.0;-146.0
2014-07-01 00-00-00;;1801003;2190;;1.0
2014-07-01 00-00-00;;1801003;2195;-10.0;
2014-07-01 00-00-00;;1801003;2200;;
2014-07-01 00-00-00;;1801003;2220;;
2014-07-01 00-00-00;;1801003;2240;10.0;1.0
2014-07-01 00-00-00;;1801003;2241;;
2014-07-01 00-00-00;;1801003;2250;;
2014-07-01 00-00-00;;1801003;2255;;
2014-07-01 00-00-00;;1801003;2270;;
2014-07-01 00-00-00;;1801003;2290;;2.0
2014-07-01 00-00-00;;1801003;2295;;
2014-07-01 00-00-00;;1801003;2300;;
2014-07-01 00-00-00;;1801003;2305;;
2014-07-01 00-00-00;;1801003;2350;;2.0
2014-07-01 00-00-00;;1801003;2355;;
2014-07-01 00-00-00;;1801003;2400;;
2014-07-01 00-00-00;;1801003;2405;;
2014-07-01 00-00-00;;1801003;2410;;
2014-07-01 00-00-00;;1801003;2415;;
2014-07-01 00-00-00;;1801003;2445;;
2014-07-01 00-00-00;;1801003;2450;;
2014-07-01 00-00-00;;1801003;2455;;
2014-07-01 00-00-00;;1801003;2460;;
2014-07-01 00-00-00;;1801003;2465;;2.0
2014-07-01 00-00-00;;1801003;2500;80.0;555.0
2014-07-01 00-00-00;;1801003;2505;112.0;1639.0
2014-07-01 00-00-00;;1801003;2510;36.0;577.0
2014-07-01 00-00-00;;1801003;2515;15.0;25.0
2014-07-01 00-00-00;;1801003;2520;33.0;174.0
2014-07-01 00-00-00;;1801003;2550;276.0;2970.0
2014-07-01 00-00-00;;1801003;2600;;
2014-07-01 00-00-00;;1801003;2605;;
2014-07-01 00-00-00;;1801003;2610;;
2014-07-01 00-00-00;;1801003;2615;;
2014-07-01 00-00-00;;1801003;2650;;
