2014-07-01 00-00-00;;1801003;2000;192256.0;185811.0
2014-07-01 00-00-00;;1801003;2050;-578697.0;-579290.0
2014-07-01 00-00-00;;1801003;2090;;
2014-07-01 00-00-00;;1801003;2095;-386441.0;-393479.0
2014-07-01 00-00-00;;1801003;2120;291666.0;264276.0
2014-07-01 00-00-00;;1801003;2130;-30945.0;-31278.0
2014-07-01 00-00-00;;1801003;2150;-15645.0;-15191.0
2014-07-01 00-00-00;;1801003;2180;-48839.0;-42546.0
2014-07-01 00-00-00;;1801003;2190;;
2014-07-01 00-00-00;;1801003;2195;-190204.0;-218218.0
2014-07-01 00-00-00;;1801003;2200;;
2014-07-01 00-00-00;;1801003;2220;;
2014-07-01 00-00-00;;1801003;2240;80397.0;76940.0
2014-07-01 00-00-00;;1801003;2241;;
2014-07-01 00-00-00;;1801003;2250;-32295.0;-24433.0
2014-07-01 00-00-00;;1801003;2255;;
2014-07-01 00-00-00;;1801003;2270;-104.0;-526.0
2014-07-01 00-00-00;;1801003;2290;;
2014-07-01 00-00-00;;1801003;2295;-142206.0;-166237.0
2014-07-01 00-00-00;;1801003;2300;;
2014-07-01 00-00-00;;1801003;2305;;
2014-07-01 00-00-00;;1801003;2350;;
2014-07-01 00-00-00;;1801003;2355;-142206.0;-166237.0
2014-07-01 00-00-00;;1801003;2400;;
2014-07-01 00-00-00;;1801003;2405;;
2014-07-01 00-00-00;;1801003;2410;;
2014-07-01 00-00-00;;1801003;2415;;
2014-07-01 00-00-00;;1801003;2445;;
2014-07-01 00-00-00;;1801003;2450;;
2014-07-01 00-00-00;;1801003;2455;;
2014-07-01 00-00-00;;1801003;2460;;
2014-07-01 00-00-00;;1801003;2465;-142206.0;-166237.0
2014-07-01 00-00-00;;1801003;2500;187063.0;180763.0
2014-07-01 00-00-00;;1801003;2505;235445.0;221725.0
2014-07-01 00-00-00;;1801003;2510;88558.0;83561.0
2014-07-01 00-00-00;;1801003;2515;114607.0;113245.0
2014-07-01 00-00-00;;1801003;2520;47994.0;68742.0
2014-07-01 00-00-00;;1801003;2550;673667.0;668036.0
2014-07-01 00-00-00;;1801003;2600;;
2014-07-01 00-00-00;;1801003;2605;;
2014-07-01 00-00-00;;1801003;2610;;
2014-07-01 00-00-00;;1801003;2615;;
2014-07-01 00-00-00;;1801003;2650;;
