2014-07-01 00-00-00;;1801003;2000;467.0;388.0
2014-07-01 00-00-00;;1801003;2050;-4851.0;-5375.0
2014-07-01 00-00-00;;1801003;2090;;
2014-07-01 00-00-00;;1801003;2095;-4384.0;-4987.0
2014-07-01 00-00-00;;1801003;2120;4386.0;5261.0
2014-07-01 00-00-00;;1801003;2130;-665.0;-776.0
2014-07-01 00-00-00;;1801003;2150;;
2014-07-01 00-00-00;;1801003;2180;-72.0;-114.0
2014-07-01 00-00-00;;1801003;2190;;
2014-07-01 00-00-00;;1801003;2195;-735.0;-616.0
2014-07-01 00-00-00;;1801003;2200;;
2014-07-01 00-00-00;;1801003;2220;;
2014-07-01 00-00-00;;1801003;2240;763.0;643.0
2014-07-01 00-00-00;;1801003;2241;;
2014-07-01 00-00-00;;1801003;2250;;
2014-07-01 00-00-00;;1801003;2255;;
2014-07-01 00-00-00;;1801003;2270;;
2014-07-01 00-00-00;;1801003;2290;28.0;27.0
2014-07-01 00-00-00;;1801003;2295;;
2014-07-01 00-00-00;;1801003;2300;;
2014-07-01 00-00-00;;1801003;2305;;
2014-07-01 00-00-00;;1801003;2350;28.0;27.0
2014-07-01 00-00-00;;1801003;2355;;
2014-07-01 00-00-00;;1801003;2400;;
2014-07-01 00-00-00;;1801003;2405;;
2014-07-01 00-00-00;;1801003;2410;;
2014-07-01 00-00-00;;1801003;2415;;
2014-07-01 00-00-00;;1801003;2445;;
2014-07-01 00-00-00;;1801003;2450;;
2014-07-01 00-00-00;;1801003;2455;;
2014-07-01 00-00-00;;1801003;2460;;
2014-07-01 00-00-00;;1801003;2465;28.0;27.0
2014-07-01 00-00-00;;1801003;2500;1616.0;2158.0
2014-07-01 00-00-00;;1801003;2505;2348.0;2850.0
2014-07-01 00-00-00;;1801003;2510;808.0;992.0
2014-07-01 00-00-00;;1801003;2515;895.0;877.0
2014-07-01 00-00-00;;1801003;2520;554.0;145.0
2014-07-01 00-00-00;;1801003;2550;6221.0;7022.0
2014-07-01 00-00-00;;1801003;2600;;
2014-07-01 00-00-00;;1801003;2605;;
2014-07-01 00-00-00;;1801003;2610;;
2014-07-01 00-00-00;;1801003;2615;;
2014-07-01 00-00-00;;1801003;2650;;
