2016-04-01 00-00-00;;1801003;2000;288.0;845.0
2016-04-01 00-00-00;;1801003;2050;-291.0;-156.0
2016-04-01 00-00-00;;1801003;2090;;689.0
2016-04-01 00-00-00;;1801003;2095;-3.0;
2016-04-01 00-00-00;;1801003;2120;337.0;279.0
2016-04-01 00-00-00;;1801003;2130;-765.0;-1365.0
2016-04-01 00-00-00;;1801003;2150;-60.0;-342.0
2016-04-01 00-00-00;;1801003;2180;-356.0;-334.0
2016-04-01 00-00-00;;1801003;2190;;
2016-04-01 00-00-00;;1801003;2195;-847.0;-1073.0
2016-04-01 00-00-00;;1801003;2200;;
2016-04-01 00-00-00;;1801003;2220;15.0;179.0
2016-04-01 00-00-00;;1801003;2240;;
2016-04-01 00-00-00;;1801003;2241;;
2016-04-01 00-00-00;;1801003;2250;;
2016-04-01 00-00-00;;1801003;2255;;
2016-04-01 00-00-00;;1801003;2270;;
2016-04-01 00-00-00;;1801003;2290;;
2016-04-01 00-00-00;;1801003;2295;-832.0;-894.0
2016-04-01 00-00-00;;1801003;2300;;
2016-04-01 00-00-00;;1801003;2305;;
2016-04-01 00-00-00;;1801003;2350;;
2016-04-01 00-00-00;;1801003;2355;-832.0;-894.0
2016-04-01 00-00-00;;1801003;2400;;
2016-04-01 00-00-00;;1801003;2405;;
2016-04-01 00-00-00;;1801003;2410;;
2016-04-01 00-00-00;;1801003;2415;;
2016-04-01 00-00-00;;1801003;2445;;
2016-04-01 00-00-00;;1801003;2450;;
2016-04-01 00-00-00;;1801003;2455;;
2016-04-01 00-00-00;;1801003;2460;;
2016-04-01 00-00-00;;1801003;2465;-832.0;-894.0
2016-04-01 00-00-00;;1801003;2500;5.0;15.0
2016-04-01 00-00-00;;1801003;2505;536.0;952.0
2016-04-01 00-00-00;;1801003;2510;121.0;367.0
2016-04-01 00-00-00;;1801003;2515;43.0;99.0
2016-04-01 00-00-00;;1801003;2520;767.0;764.0
2016-04-01 00-00-00;;1801003;2550;1472.0;2197.0
2016-04-01 00-00-00;;1801003;2600;;
2016-04-01 00-00-00;;1801003;2605;;
2016-04-01 00-00-00;;1801003;2610;;
2016-04-01 00-00-00;;1801003;2615;;
2016-04-01 00-00-00;;1801003;2650;;
