2016-10-01 00-00-00;;1801003;2000;1946.0;1663.0
2016-10-01 00-00-00;;1801003;2050;-5311.0;-3858.0
2016-10-01 00-00-00;;1801003;2090;;
2016-10-01 00-00-00;;1801003;2095;-3365.0;-2195.0
2016-10-01 00-00-00;;1801003;2120;4670.0;3196.0
2016-10-01 00-00-00;;1801003;2130;-1138.0;-913.0
2016-10-01 00-00-00;;1801003;2150;-158.0;-168.0
2016-10-01 00-00-00;;1801003;2180;-322.0;-24.0
2016-10-01 00-00-00;;1801003;2190;;
2016-10-01 00-00-00;;1801003;2195;-313.0;-104.0
2016-10-01 00-00-00;;1801003;2200;;
2016-10-01 00-00-00;;1801003;2220;1.0;
2016-10-01 00-00-00;;1801003;2240;12.0;
2016-10-01 00-00-00;;1801003;2241;;
2016-10-01 00-00-00;;1801003;2250;;
2016-10-01 00-00-00;;1801003;2255;;
2016-10-01 00-00-00;;1801003;2270;;
2016-10-01 00-00-00;;1801003;2290;;
2016-10-01 00-00-00;;1801003;2295;-300.0;-104.0
2016-10-01 00-00-00;;1801003;2300;;
2016-10-01 00-00-00;;1801003;2305;;
2016-10-01 00-00-00;;1801003;2350;;
2016-10-01 00-00-00;;1801003;2355;-300.0;-104.0
2016-10-01 00-00-00;;1801003;2400;;
2016-10-01 00-00-00;;1801003;2405;;
2016-10-01 00-00-00;;1801003;2410;;
2016-10-01 00-00-00;;1801003;2415;;
2016-10-01 00-00-00;;1801003;2445;;
2016-10-01 00-00-00;;1801003;2450;;
2016-10-01 00-00-00;;1801003;2455;;
2016-10-01 00-00-00;;1801003;2460;;
2016-10-01 00-00-00;;1801003;2465;-300.0;-104.0
2016-10-01 00-00-00;;1801003;2500;126.0;107.0
2016-10-01 00-00-00;;1801003;2505;3845.0;2658.0
2016-10-01 00-00-00;;1801003;2510;700.0;936.0
2016-10-01 00-00-00;;1801003;2515;39.0;17.0
2016-10-01 00-00-00;;1801003;2520;2219.0;1245.0
2016-10-01 00-00-00;;1801003;2550;6929.0;4963.0
2016-10-01 00-00-00;;1801003;2600;;
2016-10-01 00-00-00;;1801003;2605;;
2016-10-01 00-00-00;;1801003;2610;;
2016-10-01 00-00-00;;1801003;2615;;
2016-10-01 00-00-00;;1801003;2650;;
