2014-04-01 00-00-00;;1801003;2000;20610.0;19732.0
2014-04-01 00-00-00;;1801003;2050;-11768.0;-12374.0
2014-04-01 00-00-00;;1801003;2090;8842.0;7358.0
2014-04-01 00-00-00;;1801003;2095;;
2014-04-01 00-00-00;;1801003;2120;7263.0;10097.0
2014-04-01 00-00-00;;1801003;2130;-4354.0;-3126.0
2014-04-01 00-00-00;;1801003;2150;-5.0;-4.0
2014-04-01 00-00-00;;1801003;2180;-15162.0;-16524.0
2014-04-01 00-00-00;;1801003;2190;;
2014-04-01 00-00-00;;1801003;2195;-3416.0;-2199.0
2014-04-01 00-00-00;;1801003;2200;;
2014-04-01 00-00-00;;1801003;2220;303.0;283.0
2014-04-01 00-00-00;;1801003;2240;3153.0;3337.0
2014-04-01 00-00-00;;1801003;2241;;
2014-04-01 00-00-00;;1801003;2250;;
2014-04-01 00-00-00;;1801003;2255;;
2014-04-01 00-00-00;;1801003;2270;-16.0;-16.0
2014-04-01 00-00-00;;1801003;2290;24.0;1405.0
2014-04-01 00-00-00;;1801003;2295;;
2014-04-01 00-00-00;;1801003;2300;;-1365.0
2014-04-01 00-00-00;;1801003;2305;;
2014-04-01 00-00-00;;1801003;2350;24.0;40.0
2014-04-01 00-00-00;;1801003;2355;;
2014-04-01 00-00-00;;1801003;2400;1269.0;6946.0
2014-04-01 00-00-00;;1801003;2405;;
2014-04-01 00-00-00;;1801003;2410;;
2014-04-01 00-00-00;;1801003;2415;;
2014-04-01 00-00-00;;1801003;2445;;
2014-04-01 00-00-00;;1801003;2450;1269.0;6946.0
2014-04-01 00-00-00;;1801003;2455;;
2014-04-01 00-00-00;;1801003;2460;1269.0;6946.0
2014-04-01 00-00-00;;1801003;2465;1293.0;6986.0
2014-04-01 00-00-00;;1801003;2500;887.0;1121.0
2014-04-01 00-00-00;;1801003;2505;6504.0;5000.0
2014-04-01 00-00-00;;1801003;2510;2531.0;1851.0
2014-04-01 00-00-00;;1801003;2515;3789.0;4051.0
2014-04-01 00-00-00;;1801003;2520;17578.0;20005.0
2014-04-01 00-00-00;;1801003;2550;31289.0;32028.0
2014-04-01 00-00-00;;1801003;2600;;
2014-04-01 00-00-00;;1801003;2605;;
2014-04-01 00-00-00;;1801003;2610;;
2014-04-01 00-00-00;;1801003;2615;;
2014-04-01 00-00-00;;1801003;2650;;
