2014-07-01 00-00-00;;1801003;2000;378.1;514.0
2014-07-01 00-00-00;;1801003;2050;-2.1;
2014-07-01 00-00-00;;1801003;2090;376.0;514.0
2014-07-01 00-00-00;;1801003;2095;;
2014-07-01 00-00-00;;1801003;2120;2322.6;1126.0
2014-07-01 00-00-00;;1801003;2130;-623.5;-492.0
2014-07-01 00-00-00;;1801003;2150;-270.7;-233.0
2014-07-01 00-00-00;;1801003;2180;-3736.1;-4108.0
2014-07-01 00-00-00;;1801003;2190;;
2014-07-01 00-00-00;;1801003;2195;-1931.7;-3193.0
2014-07-01 00-00-00;;1801003;2200;;
2014-07-01 00-00-00;;1801003;2220;;
2014-07-01 00-00-00;;1801003;2240;1924.5;1554.0
2014-07-01 00-00-00;;1801003;2241;;
2014-07-01 00-00-00;;1801003;2250;;
2014-07-01 00-00-00;;1801003;2255;;
2014-07-01 00-00-00;;1801003;2290;;
2014-07-01 00-00-00;;1801003;2295;-7.2;-40.0
2014-07-01 00-00-00;;1801003;2300;;
2014-07-01 00-00-00;;1801003;2305;;
2014-07-01 00-00-00;;1801003;2350;;
2014-07-01 00-00-00;;1801003;2355;-7.2;-40.0
2014-07-01 00-00-00;;1801003;2400;;
2014-07-01 00-00-00;;1801003;2405;;
2014-07-01 00-00-00;;1801003;2410;;
2014-07-01 00-00-00;;1801003;2415;;
2014-07-01 00-00-00;;1801003;2445;;
2014-07-01 00-00-00;;1801003;2450;;
2014-07-01 00-00-00;;1801003;2455;;
2014-07-01 00-00-00;;1801003;2460;;
2014-07-01 00-00-00;;1801003;2465;-7.2;-40.0
2014-07-01 00-00-00;;1801003;2500;0.5;10.0
2014-07-01 00-00-00;;1801003;2505;1415.3;653.0
2014-07-01 00-00-00;;1801003;2510;523.1;240.0
2014-07-01 00-00-00;;1801003;2515;1925.9;1566.0
2014-07-01 00-00-00;;1801003;2520;767.6;2364.0
2014-07-01 00-00-00;;1801003;2550;4632.4;4833.0
2014-07-01 00-00-00;;1801003;2600;;
2014-07-01 00-00-00;;1801003;2605;;
2014-07-01 00-00-00;;1801003;2610;;
2014-07-01 00-00-00;;1801003;2615;;
2014-07-01 00-00-00;;1801003;2650;;
