2015-07-01 00-00-00;;N1_Balance;110;;
2015-07-01 00-00-00;;N1_Balance;111;;
2015-07-01 00-00-00;;N1_Balance;112;;
2015-07-01 00-00-00;;N1_Balance;120;13206506.00;17667570.00
2015-07-01 00-00-00;;N1_Balance;121;6581175.00;6840962.00
2015-07-01 00-00-00;;N1_Balance;122;19787681.00;24508532.00
2015-07-01 00-00-00;;N1_Balance;130;844230.00;843196.00
2015-07-01 00-00-00;;N1_Balance;131;1013309.00;1012274.00
2015-07-01 00-00-00;;N1_Balance;132;1857539.00;1855470.00
2015-07-01 00-00-00;;N1_Balance;140;;
2015-07-01 00-00-00;;N1_Balance;145;;
2015-07-01 00-00-00;;N1_Balance;150;125618.29;120031.84
2015-07-01 00-00-00;;N1_Balance;160;70685.51;69877.42
2015-07-01 00-00-00;;N1_Balance;170;;
2015-07-01 00-00-00;;N1_Balance;180;;
2015-07-01 00-00-00;;N1_Balance;181;;
2015-07-01 00-00-00;;N1_Balance;182;;
2015-07-01 00-00-00;;N1_Balance;183;;
2015-07-01 00-00-00;;N1_Balance;184;;
2015-07-01 00-00-00;;N1_Balance;185;;
2015-07-01 00-00-00;;N1_Balance;186;;
2015-07-01 00-00-00;;N1_Balance;187;;
2015-07-01 00-00-00;;N1_Balance;190;;
2015-07-01 00-00-00;;N1_Balance;200;;
2015-07-01 00-00-00;;N1_Balance;205;;
2015-07-01 00-00-00;;N1_Balance;210;;
2015-07-01 00-00-00;;N1_Balance;220;6094.20;6094.20
2015-07-01 00-00-00;;N1_Balance;221;6094.20;6094.20
2015-07-01 00-00-00;;N1_Balance;222;;
2015-07-01 00-00-00;;N1_Balance;240;;
2015-07-01 00-00-00;;N1_Balance;241;;
2015-07-01 00-00-00;;N1_Balance;242;;
2015-07-01 00-00-00;;N1_Balance;243;;
2015-07-01 00-00-00;;N1_Balance;244;;
2015-07-01 00-00-00;;N1_Balance;250;;573986.63
2015-07-01 00-00-00;;N1_Balance;260;174802.99;265141.78
2015-07-01 00-00-00;;N1_Balance;261;160635.86;247273.35
2015-07-01 00-00-00;;N1_Balance;262;14167.13;17868.43
2015-07-01 00-00-00;;N1_Balance;263;;
2015-07-01 00-00-00;;N1_Balance;264;;
2015-07-01 00-00-00;;N1_Balance;270;;8884.56
2015-07-01 00-00-00;;N1_Balance;280;;
2015-07-01 00-00-00;;N1_Balance;285;;
2015-07-01 00-00-00;;N1_Balance;290;;5771656.09
2015-07-01 00-00-00;;N1_Balance;300;;4978458.20
2015-07-01 00-00-00;;N1_Balance;301;;246288.55
2015-07-01 00-00-00;;N1_Balance;302;;4732169.65
2015-07-01 00-00-00;;N1_Balance;303;;
2015-07-01 00-00-00;;N1_Balance;304;;
2015-07-01 00-00-00;;N1_Balance;305;;
2015-07-01 00-00-00;;N1_Balance;310;14427936.99;30304896.72
2015-07-01 00-00-00;;N1_Balance;330;14050736.00;18510766.00
2015-07-01 00-00-00;;N1_Balance;340;70685.51;69877.42
2015-07-01 00-00-00;;N1_Balance;345;;
2015-07-01 00-00-00;;N1_Balance;350;-738753.46;-738753.46
2015-07-01 00-00-00;;N1_Balance;360;166149.49;166149.49
2015-07-01 00-00-00;;N1_Balance;370;;
2015-07-01 00-00-00;;N1_Balance;380;;
2015-07-01 00-00-00;;N1_Balance;390;;
2015-07-01 00-00-00;;N1_Balance;400;;
2015-07-01 00-00-00;;N1_Balance;410;;
2015-07-01 00-00-00;;N1_Balance;420;879119.45;618209.55
2015-07-01 00-00-00;;N1_Balance;421;829919.45;84324.99
2015-07-01 00-00-00;;N1_Balance;422;;
2015-07-01 00-00-00;;N1_Balance;423;7450.65;44258.79
2015-07-01 00-00-00;;N1_Balance;424;14693.40;151943.70
2015-07-01 00-00-00;;N1_Balance;425;27055.95;328797.51
2015-07-01 00-00-00;;N1_Balance;426;;
2015-07-01 00-00-00;;N1_Balance;427;;
2015-07-01 00-00-00;;N1_Balance;428;;
2015-07-01 00-00-00;;N1_Balance;429;;8884.56
2015-07-01 00-00-00;;N1_Balance;430;;
2015-07-01 00-00-00;;N1_Balance;440;;
2015-07-01 00-00-00;;N1_Balance;445;;
2015-07-01 00-00-00;;N1_Balance;450;;6518582.28
2015-07-01 00-00-00;;N1_Balance;460;;5160065.44
2015-07-01 00-00-00;;N1_Balance;461;;421864.44
2015-07-01 00-00-00;;N1_Balance;462;;4738201.00
2015-07-01 00-00-00;;N1_Balance;463;;
2015-07-01 00-00-00;;N1_Balance;464;;
2015-07-01 00-00-00;;N1_Balance;465;;
2015-07-01 00-00-00;;N1_Balance;470;14427936.99;30304896.72
2015-07-01 00-00-00;;10;8580213.76;;;8580213.76
2015-07-01 00-00-00;;20;4415468.50;;;4415468.50
2015-07-01 00-00-00;;30;;;;
2015-07-01 00-00-00;;31;;;;
2015-07-01 00-00-00;;32;;;;
2015-07-01 00-00-00;;40;;;;
2015-07-01 00-00-00;;50;;;;
2015-07-01 00-00-00;;60;116814.00;;116814.00;
2015-07-01 00-00-00;;61;;;;
2015-07-01 00-00-00;;62;116814.00;;116814.00;
2015-07-01 00-00-00;;70;6094.20;;;6094.20
2015-07-01 00-00-00;;80;;;;
2015-07-01 00-00-00;;90;;;;
2015-07-01 00-00-00;;100;13118590.46;;116814.00;13001776.46
