2015-10-01 00-00-00;;1801003;2000;413.0;360.0
2015-10-01 00-00-00;;1801003;2050;-3815.0;-3496.0
2015-10-01 00-00-00;;1801003;2090;;
2015-10-01 00-00-00;;1801003;2095;-3402.0;-3136.0
2015-10-01 00-00-00;;1801003;2120;3998.0;3693.0
2015-10-01 00-00-00;;1801003;2130;-584.0;-529.0
2015-10-01 00-00-00;;1801003;2150;-24.0;-54.0
2015-10-01 00-00-00;;1801003;2180;-5.0;-11.0
2015-10-01 00-00-00;;1801003;2190;;
2015-10-01 00-00-00;;1801003;2195;-17.0;-37.0
2015-10-01 00-00-00;;1801003;2200;;
2015-10-01 00-00-00;;1801003;2220;;
2015-10-01 00-00-00;;1801003;2240;17.0;37.0
2015-10-01 00-00-00;;1801003;2241;;
2015-10-01 00-00-00;;1801003;2250;;
2015-10-01 00-00-00;;1801003;2255;;
2015-10-01 00-00-00;;1801003;2270;;
2015-10-01 00-00-00;;1801003;2290;;
2015-10-01 00-00-00;;1801003;2295;;
2015-10-01 00-00-00;;1801003;2300;;
2015-10-01 00-00-00;;1801003;2305;;
2015-10-01 00-00-00;;1801003;2350;;
2015-10-01 00-00-00;;1801003;2355;;
2015-10-01 00-00-00;;1801003;2400;;
2015-10-01 00-00-00;;1801003;2405;;
2015-10-01 00-00-00;;1801003;2410;;
2015-10-01 00-00-00;;1801003;2415;;
2015-10-01 00-00-00;;1801003;2445;;
2015-10-01 00-00-00;;1801003;2450;;
2015-10-01 00-00-00;;1801003;2455;;
2015-10-01 00-00-00;;1801003;2460;;
2015-10-01 00-00-00;;1801003;2465;;
2015-10-01 00-00-00;;1801003;2500;197.0;146.0
2015-10-01 00-00-00;;1801003;2505;2959.0;2767.0
2015-10-01 00-00-00;;1801003;2510;1069.0;994.0
2015-10-01 00-00-00;;1801003;2515;34.0;51.0
2015-10-01 00-00-00;;1801003;2520;169.0;132.0
2015-10-01 00-00-00;;1801003;2550;4428.0;4090.0
2015-10-01 00-00-00;;1801003;2600;;
2015-10-01 00-00-00;;1801003;2605;;
2015-10-01 00-00-00;;1801003;2610;;
2015-10-01 00-00-00;;1801003;2615;;
2015-10-01 00-00-00;;1801003;2650;;
